prompt,reference,split
"
Question: Mauve Corporation began operations as a farm supplies business and used a fiscal year ending October 31. The company gradually went out of the farm supplies business and into the mail-order Christmas gifts business. The company has received permission from the IRS to change to a fiscal year ending January 31, effective for the year ending January 31, 2016. For the short period November 1, 2015, through January 31, 2016, Mauve earned $20,000.

Calculate Mauves tax liability for the short period November 1, 2015, through January 31, 2016.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",3862.50,test
"
Question: University Hospital faces demand from three different client groups. The estimated marginal cost of a hospital day is $500. Client group one has an elasticity of demand of -1.6. Group two has an elasticity of demand is -1.9 and Group three has an elasticity of demand of -2.3. What price should be charged to each client group for a hospital day?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Client group 1 with elasticity -1.6: $1333.33
Client group 2 with elasticity -1.9: $1000
Client group 3 with elasticity -2.3: $884.6",test
"
Question: Badger Corporation was incorporated in the current year. It reports an $8,000 NOL on its initial tax return. Badger distributes $2,500 to its shareholders. Is it possible for this distribution to be taxed as a dividend to Badger's shareholders? Explain.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Yes,test
"
Question: American Girl doll has an inverse demand curve of P = 150 - 0.25Q, where Q measures the quantity of dolls per day and P is the price per doll. The marginal cost is given by MC = 10 + 0.50Q. What is the total surplus at the profit-maximizing output level?

- $12, 250

- $144,000

- $18,120

- $4, 500

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",A,test
"
Question: Richard and Jennifer were married in 2008. They have a five-year-old child and a son born on November 15, 2017. Richard's 67-year-old father lived in a nursing home until his death on May 23, 2017. Richard and Jennifer provided support until his death. Richard earned $43,000 in salary during the year. They also received $2,100 in interest from the credit union. They incurred $7,800 in itemized deductions during the year. Compute Richard and Jennifer's income tax for 2017 using the Tax Rate Schedules.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","$1,215",test
"
Question: Which feature would be most characteristic of socialist economic systems in many European nations?​

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Government-managed healthcare,test
"
Question: If the economy is currently at equilibrium at $20 million and the MPS is 0.4, an increase in consumption spending of $0.6 million will increase the real GDP to:

a. $1 million

b. $21.5

c. $1.5 million

d. $2 million

e. $20.5 million

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) $21.5,test
"
Question: In the US economy, more than half of all the workers employed by private firms work at:

A. firms with fewer than 100 employees.

B. large firms that comprise less than 0.5% of the total number of firms.

C. firms that employ between 100 and 499 workers.

D. none of the above.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) firms with fewer than 100 employees.,test
"
Question: The Consumer Price Index is defined as

A. A statistical measure of industrial price change, compiled monthly by the Bureau of Labor Statistics, U.S. Department of Labor

B. The average inflation rate calculated based on the CPI for all items in the market basket.

C. A single average rate that accounts for the effect of varying yearly inflation rates over a period of several years.

D. None of the above

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(D) None of the above,test
"
Question: The consumer price index is the:

A) average of the prices of the goods and services purchased by a typical urban family of four.

B) average of the prices of new final goods and services produced in the economy over a period of time.

C) cost of a market basket of goods and services typically consumed in the base year.

D) cost of a market basket of goods and services typically consumed in the current period.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) average of the prices of the goods and services purchased by a typical urban family of four.,test
"
Question: An increase in technology affects the aggregate supply/aggregate demand model by causing the _____ curve to _____.

A. AD increase

B. AD decrease

C. AS increase

D. AS decrease

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(C) AS increase,test
"
Question: Charging a higher price for a motel room to customers with dogs or cats than to customers with no pets is an example of:

A. first-degree price discrimination.

B. third-degree price discrimination.

C. actual cost differences.

D. second-degree price discrimination.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) third-degree price discrimination.,test
"
Question: Superlative Productions spent 10 million dollars to buy the rights to a best-selling novel. The company then prepared for production by hiring a screenwriter to adapt the novel, casting the main roles, renting cameras and other equipment, and scouting locations in southern Arizona. Which of the following pairs of resources are both intangible?
 

a. money spent to buy rights of novel; screenwriter's experience adapting novels 
b. money spent to buy rights for the novel; locations in southern Arizona 
c. best-selling novel; locations in southern Arizona 
d. best-selling novel; screenwriter's experience adapting novels

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(D) best-selling novel; screenwriter's experience adapting novels,test
