prompt,reference,split
"
Translate the following text from Finnish to French:

Te, herra Holmes, herätätte suuresti minun mielenkiintoani. Tuskin olin odottanut näkeväni niin kapeaa pääkalloa tai niin voimakasta muodostusta silmäkuoppain yläpuolella.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Vous m’intéressez grandement, monsieur Holmes, je n’espérais pas rencontrer un crâne pareil, une dolichocéphalie aussi prononcée, ni un tel développement supra-orbitaire. Verriez-vous un inconvénient à ce que je promène mon doigt le long de vos bosses pariétales ?",test
"
Translate the following text from English to French:

And Frantz had gone by to see her, to smile at her, along this very street.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Et Frantz était passé pour la voir, lui sourire, dans cette rue de faubourg.",test
"
Translate the following text from English to Dutch:

I am afraid he sent that soup to where it would boil away to nothing, and Martha took to her heels for safety.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","""De drommel hale de soep,"" riep mijn oom, ""en haar, die ze gekookt heeft, en hen, die ze zullen eten!""",test
"
Translate the following text from Spanish to Hungarian:

¿Para qué sirven todas estas iglesias, estas campanadas, estas mentiras?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Mirevaló a templom, ez a harangozás és ez a hazugság?",test
"
Translate the following text from Italian to Dutch:

28 e 29.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","28, 29 April.",test
"
Translate the following text from Spanish to Hungarian:

Cuando se olvida a los cautivos no se ilumina su calabozo.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Ha végképp itt akarnának felejteni bennünket, nem világítanák ki börtönünket.",test
"
Translate the following text from French to Italian:

Quant au baril qui avait été mouillé, il ne me donnait aucune crainte; aussi le plaçai-je dans ma nouvelle grotte, que par fantaisie j'appelais ma cuisine; et quant au reste, je le cachai à une grande hauteur et profondeur, dans des trous de rochers, à couvert de la pluie, et que j'eus grand soin de remarquer.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Quanto al barile umido, in quello stato non mi faceva paura; onde lo posi nella nuova grotta, che nella mia fantasia io chiamava cucina. Il rimanente della polvere lo nascosi in buche fatte entro il monte, dopo avermi preso ogni cura perchè l’umido non vi penetrasse, e dopo avere contrassegnato accuratamente il luogo di ciascun ripostiglio per poter trovare all’uopo le mie munizioni.",test
"
Translate the following text from English to French:

CHAPTER XXXVII. THE LIEDENBROCK MUSEUM OF GEOLOGY

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",XXXVII,test
"
Translate the following text from German to French:

Außerdem lag eine dumpfe Schwüle über der Gegend.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","D’ailleurs, une lourde chaleur pesait sur la contrée.",test
"
Translate the following text from Spanish to Italian:

Perdóname, Katia.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Amore mio, perdonami!",test
"
Translate the following text from English to Finnish:

How do you know that the woman is his wife?""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Kuinka tiedät, että tuo nainen on hänen vaimonsa?""",test
"
Translate the following text from German to English:

Wir hatten uns für vier Jahre ...

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",We were to have four years of it.,test
"
Translate the following text from English to Spanish:

Yes, his brother drew the hand to his lips and kissed it.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Nicolás llevó la mano de su hermano a la boca y la besó.,test
"
Translate the following text from Hungarian to Dutch:

Kilenc órakor szokása szerint felkereste Winter lord, megszemlélte az ablakot meg a rácsot, végigfürkészte a padlót s a falat, megvizsgálta a kandallót és az ajtót, de a hosszúra nyúló és aprólékos ellenőrzés alatt egy szót sem szólt miladyhez, és az sem őhozzá.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Te negen uur bracht lord de Winter haar het gewoon bezoek, onderzocht de vensters en de tralies, betastte den vloer en den wand, beschouwde den schoorsteen en de deuren, zonder dat gedurende dat langdurig en nauwkeurig onderzoek hij of milady één woord spraken.",test
"
Translate the following text from English to Hungarian:

""I heard,"" answered Vestinius, in a low voice. ""But they are incendiaries.""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",- Hallottam - felelte Vestinus halkan. - De hát ezek gyújtogatók.,test
"
Translate the following text from English to Italian:

There will be no delay about the money.'

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Pel pagamento non ci sarà ritardo.,test
"
Translate the following text from Spanish to French:

¿Pues qué habéis hecho además?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",-- Qu'avez-vous donc fait encore?,test
"
Translate the following text from English to French:

Mme. Rosemilly, not in the least surprised, only smiled, taking it as amatter of course, for the good man counted for so little.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Mme Rosémilly, nullement surprise, souriait, jugeant cela bien naturel,car le bonhomme comptait si peu.",test
"
Translate the following text from English to Italian:

From the 4th of July to the 14th I was chiefly employed in walking about with my gun in my hand, a little and a little at a time, as a man that was gathering up his strength after a fit of sickness; for it is hardly to be imagined how low I was, and to what weakness I was reduced.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Dal 4 al 14. Armato sempre del mio moschetto, impiegai questo intervallo a far le mie passeggiate, ma adagio e com’uomo che andava ricuperando a poco a poco e dopo una grave malattia le sue forze; che è difficile l’immaginarsi quanto queste fossero depresse ed a qual debolezza io fossi ridotto.",test
"
Translate the following text from Hungarian to Dutch:

Az egyik napon az ""engine-room"" korlátjára támaszkodva a hatalmas gépezetet figyelte - amikor a hajó vadul előrebillent a hullámokon, lapátja a levegőben csapkodott, s ilyenkor a hajógép meg-megszaladt.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Eens toen hij tegen de balustrade van de machinekamer stond te leunen, en naar de ontzaglijke machine keek, werd het schip door een heftige schommeling plotseling op zijde geworpen.",test
"
Translate the following text from English to Italian:

Lisa Merkalova's husband carries her rugs after her and is always at her service.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Il marito di Liza Merkalova le porta gli scialli ed è sempre pronto a servirla.,test
"
Translate the following text from Spanish to Dutch:

Algunos elefantes y cebús de protuberancia iban a bañarse a las aguas del río sagrado; y también, a pesar de la estación adelantada y de la temperatura, ya fría, se veían cuadrillas de indios de ambos sexos, que cumplían piadosamente sus santas abluciones.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Eenige olifanten en een aantal zebu's met hooge bulten baadden zich in de wateren van den heiligen stroom, en niettegenstaande het reeds ver gevorderde jaargetijde en de koude dagen, volbrachten de Hindoes van beide seksen hunne heilige afwasschingen.",test
"
Translate the following text from Italian to Swedish:

— Che ha detto Tommaso di quel formaggio?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",”Vad sade Tom angående dessa ostar?”,test
